Age,Income,Credit_Score,Loan_Amount,Employment_Length,Gender,Default
24,56483.876464104374,690,33873.75450087297,27,0,0
49,40132.26988357393,472,79631.53489538873,1,1,1
36,135246.92993916088,380,7913.1564343988475,28,1,0
19,198272.27622479593,635,65869.05686842185,28,1,0
27,178253.6140374061,524,68036.66997730081,18,0,0
67,28208.490288695517,334,49651.157178014684,27,1,1
78,96150.58565541045,487,69021.99552240837,33,0,0
34,174675.904261899,523,92395.18338483026,30,0,0
54,44241.46723855936,793,73651.62767185457,36,1,0
29,172576.12639736768,610,96168.30686948133,18,0,0
23,126686.11481082188,820,45412.619071355104,31,1,0
39,187633.73946730013,839,53300.78243869176,28,0,0
49,177687.04056759653,668,27110.131026532974,8,0,0
58,141866.17797056914,774,98574.56511228597,6,0,0
37,138408.07877708517,330,6458.536780965966,11,0,1
18,58369.55643054347,531,36503.42134406422,30,1,0
71,41015.534088441535,796,30472.019312092674,17,1,1
64,94770.8173943837,474,39264.659599677485,27,1,0
70,53584.407108762454,597,91854.0681914667,20,0,1
75,38435.00918199661,664,37435.74953278297,8,0,0
23,74418.81198912083,385,91780.68861730005,33,0,0
36,174888.18970339673,388,42910.54730465706,33,1,0
35,23086.66772330502,353,85622.10815280062,23,1,1
23,72674.78270999162,660,52653.25975156621,15,1,0
62,96329.39333860861,775,31823.931499403177,27,1,0
50,111902.55493075158,528,45485.630097820846,34,1,0
40,52683.951508938066,833,43013.72681884214,5,0,0
40,193559.6359708456,672,26731.49214646954,37,1,0
43,124197.1478429941,768,29674.23426919877,40,0,0
30,113979.89847026793,719,19458.93820979439,10,1,0
24,21588.06600746141,831,34264.055163553225,3,0,0
32,107428.76829128127,699,62816.174521667934,13,0,0
61,170780.71330193314,483,39269.25870225349,12,1,0
44,59536.01774922368,389,71519.99788170293,14,0,1
43,83217.36230955433,682,98710.83879910737,7,0,0
50,23702.8636437852,668,38333.00686896402,23,0,1
32,195846.95256208314,373,46801.28219487208,10,0,0
53,31997.323483047345,568,17246.90553786166,34,0,0
62,181679.8023037225,314,39829.31329215229,24,0,0
72,76337.78855248184,628,72956.41262827726,22,0,0
44,125760.15235745814,691,22523.07517450382,6,0,0
74,142276.7971938806,733,19023.350816867693,4,0,0
22,45349.25013760061,643,38261.11249126998,31,1,1
78,99876.68800046039,494,82046.29908605541,27,1,1
19,78583.89804439562,335,62742.06178143686,2,0,0
72,30188.44380898376,504,95800.35838107404,29,1,0
75,169974.85779077254,356,90549.50305783493,4,0,0
50,28130.19616954599,409,15962.58248550099,32,1,0
33,137586.432707096,795,5212.7246861142485,19,1,0
40,76533.92775557245,524,40510.37868528066,29,1,0
55,54583.278896335985,685,52685.86840304532,21,1,0
72,140075.48924039816,363,52041.49090665273,21,1,0
33,123416.78861471705,651,14276.619509334476,37,0,0
31,76746.12632746938,762,13356.925783306428,28,0,0
46,112332.93468666305,619,5639.214822141164,20,0,0
43,64322.678217117704,656,85235.13267948464,17,0,0
52,175465.3626204846,392,94826.6696687497,10,0,0
32,76487.38045888909,599,12452.817001579195,9,0,0
20,64127.545319275654,793,22099.114486362047,34,1,0
40,155330.0679907372,688,9896.425588756123,25,0,0
46,23166.64783890468,733,87872.71494294266,3,0,0
51,68242.11177549355,401,95912.16462008786,9,1,1
50,87571.13971721116,677,26917.861095368116,38,1,1
58,178802.83312244873,637,31054.799163602118,15,1,0
58,191079.52445870196,791,36904.29875688102,40,1,0
40,148966.03404451098,359,50743.9121786924,29,0,0
24,108655.72058173876,808,68563.63688584775,2,0,0
20,135311.87883038394,691,50934.66774220779,33,1,0
75,94520.18930263995,418,95149.15658594787,24,0,1
49,73788.64973276021,770,10889.452393628368,37,0,0
48,191123.85226513311,627,80061.94571523124,35,0,0
35,40770.24122178629,320,34113.82599053363,3,1,0
60,82350.84224901962,396,38377.22112056821,9,1,0
24,181836.01279290675,812,71174.11492731232,12,1,0
58,150165.45750573504,649,93008.33387756352,5,0,0
18,25238.261238135787,431,71903.8770768041,6,1,1
78,24157.94121636448,845,77810.19696256027,27,1,0
31,112972.24327242344,331,75327.1449737211,36,1,0
69,107165.5501214039,558,32776.881992388764,14,0,0
49,99738.47695813728,775,75936.11288504253,29,1,0
23,74421.87713102161,332,78667.55526176037,39,1,0
56,197594.96956645502,687,53806.631744400765,9,0,0
27,68957.71813700866,755,54138.867628014814,11,0,0
24,108207.23715930115,443,76212.3595031859,16,0,0
43,92880.75742815193,523,81886.05536021634,29,0,1
51,50644.89667311357,516,34382.34876103637,0,0,1
47,56471.38744255014,455,80354.65953995378,35,1,0
53,185294.49356175913,819,81606.6916608657,39,1,0
38,174490.35011407192,335,24178.438450939357,23,1,0
79,55827.97504766343,308,71978.12378635489,37,0,0
77,177619.27230371244,339,19466.85826177968,20,0,0
34,57653.503414551655,768,10211.862185824793,31,0,1
50,132778.33791458549,478,57879.758192972535,17,0,0
27,34630.49419772488,800,90956.5676795565,12,0,0
68,178466.53272664128,672,4510.443329050561,36,1,0
80,29270.053903784057,367,82823.66212189724,20,1,0
64,119889.7200652046,723,51140.64985964716,17,1,0
59,160348.0745324693,814,86228.64942340176,39,0,0
68,41030.25255392262,663,84504.21658193364,25,1,0
29,92806.44815003393,750,87653.39367681257,4,0,0
73,27551.027268209018,815,77118.52152586066,4,0,0
33,142895.46392119266,628,84456.2431001525,30,1,0
58,75340.92709304334,669,18426.49551291916,27,0,0
49,120691.1440349246,686,31081.461738619222,12,1,1
32,187891.8086756651,846,25006.130909922344,10,0,0
79,75054.45943907162,413,74500.40206907799,0,0,1
44,28752.944894349985,337,16210.668817346457,23,1,1
45,141612.99818576605,844,19040.55124740107,12,0,0
34,161631.40421255014,676,88017.5073514723,17,1,0
63,192416.3407779637,698,70882.33709837098,23,1,0
76,48404.15786461985,502,87662.6178139896,28,1,1
67,90585.18652090697,501,14796.17056780836,27,1,1
75,171945.28280458547,399,40499.06005156893,37,1,0
19,165236.8507883983,697,29031.965837555446,21,1,0
80,132463.22732009523,749,1958.4274426853008,19,1,0
53,68486.3381364849,417,29167.773083431977,10,1,1
67,71126.35231713997,720,38578.74194581006,19,1,0
24,42320.53903234566,542,10129.744087028475,40,0,1
30,185933.66128146375,840,57082.268224855165,12,0,0
32,51127.672635100156,526,38934.09358479068,23,0,0
42,123119.58821238315,800,5599.704565476999,23,1,0
40,125183.25505678033,512,70693.9076219297,16,0,1
77,86528.9794151484,412,73198.70355026925,4,0,1
39,83453.32298098193,672,83612.67285397406,29,0,0
80,140345.91534049035,598,49068.51938683128,13,1,1
43,89893.60003073703,318,96897.22093611647,14,0,1
50,65920.77080084012,310,91492.35030871318,8,1,0
28,91843.70643200557,307,55583.81088491303,13,0,1
27,165379.17397979827,452,45050.2411758723,9,1,0
42,193966.1219236134,849,1300.4083623893625,21,1,0
54,134471.04148169205,434,71388.45864218414,30,0,1
65,160778.22058713916,672,56930.49590091941,12,1,0
60,115908.47503626984,760,93816.87040312198,16,1,1
70,132468.1655768188,534,59828.98039888317,0,0,1
55,197855.59821258078,554,99292.75329538026,13,0,0
58,98915.39564634407,627,85528.10791446576,38,1,0
62,31925.845451755988,661,95406.19564568036,34,1,0
41,192261.24520748385,673,33438.61435721886,0,0,0
57,162751.10976263857,508,15784.263481959379,26,1,0
63,91695.86621544283,566,79890.33926571741,21,0,0
73,196831.10965209838,805,78833.51319394412,33,1,0
50,82196.43506275272,720,21933.445001150758,8,1,0
34,86981.63528144517,607,76709.72075935637,35,0,0
41,129751.64357418574,436,58615.36244609921,31,0,0
54,69382.52950796421,718,11842.989345265625,37,1,0
74,145742.8673235319,494,50676.57615945066,19,1,0
19,47513.05471109107,394,93182.66208302916,26,0,0
49,39444.55748446763,789,51139.296999077655,2,1,0
74,116278.041361548,557,79081.19996579374,10,0,1
77,119988.8628309922,324,3862.088677553698,23,0,0
79,39197.91253334431,531,73080.05987339678,28,0,0
41,193551.7270036072,631,94736.90122761024,4,0,0
26,123191.59836927507,520,50453.25070440065,32,0,1
21,47186.2986494467,596,34433.281389533055,7,0,1
34,76059.65437981382,502,65018.399983802825,18,1,0
34,164042.15850796926,642,91709.86029422871,3,0,0
70,114181.67501579573,504,18500.19540280095,40,1,1
67,53866.70273838001,376,40965.726792248264,34,1,1
65,38512.814971124855,849,16472.737817202276,29,0,0
47,97539.39420274727,341,50168.768989769385,4,0,0
57,80734.64756355816,754,54501.77929002535,39,1,1
75,138065.12344675523,481,94476.15785744436,37,1,0
28,186544.45765120976,494,41839.00022299511,2,0,0
38,64591.45143934858,687,57128.70474043013,15,1,0
38,173942.10799091213,440,88640.99483136108,7,1,0
35,185683.1561201361,326,32819.095017439715,4,0,1
72,182360.46790458227,614,67742.2230277914,37,0,0
46,191373.91939017837,620,75959.02303338755,34,1,0
41,171579.55198326954,747,33722.29523401393,7,1,0
27,126827.48097140063,592,17269.777367533803,35,0,1
62,93772.29776784354,535,50788.044648325056,24,0,0
34,108503.80148607882,756,36323.37128319686,7,0,0
35,177070.19147796533,366,27379.78074742918,20,1,0
59,74251.70793509284,475,97368.70975871639,8,1,0
65,48667.10498139699,809,50713.148851451784,31,0,1
37,45347.459264083125,390,85791.29169049895,12,1,1
54,168859.02978290006,465,20336.423643792557,22,1,1
62,157067.4235394176,737,94004.83372501393,7,1,0
35,109576.16138834147,350,79648.71202233316,34,0,0
34,69476.85705658756,565,81060.52346272509,27,1,1
26,141970.37159767005,820,39586.722644396934,14,0,0
31,26917.957537844566,386,49078.06231469094,28,1,0
66,122281.00681999905,351,59742.07826396933,3,0,0
46,91716.53037310345,478,79186.78808430141,33,0,0
48,196014.73408615432,577,85056.61845398332,36,0,0
21,111360.84483989468,538,8726.48562584151,23,1,1
35,119408.19544104821,638,90502.17636578427,20,0,0
76,148225.27941970745,371,93812.16859792183,1,1,1
37,107216.9266026164,673,59695.85303132177,6,1,0
73,60422.35146981526,816,19488.31071223569,10,1,0
73,116710.01237872064,537,82023.06843764546,11,1,1
64,189968.39676032966,765,55310.173840410294,3,1,0
60,93783.97787032493,420,81902.44891792157,34,0,1
61,142335.37189994115,712,81666.00453234234,39,0,0
26,196046.1539994233,342,9586.202252893452,25,1,0
30,169386.0163370283,803,61095.12140869575,17,0,0
32,138626.14395499826,496,48831.28562760341,36,1,1
44,152479.3678994926,371,94665.82752995225,15,0,1
32,188566.98464307352,390,30367.487900614236,11,1,0
45,192755.3787920642,848,21394.010512901576,40,0,1
54,194414.26345795926,790,89811.59874589632,39,1,0
72,132615.49307645397,682,15722.841321110369,36,1,0
36,89248.09697574258,765,68965.42641372171,18,0,0
43,43967.56321213399,453,30701.961570339277,14,1,0
69,89398.64024127253,469,57216.729794250285,21,0,1
43,189731.98185241144,571,62005.72385128485,19,0,1
42,180163.47450663013,409,42319.55891383871,12,0,0
43,114258.73917131816,450,97521.53304347247,22,0,0
43,116661.31158690633,730,14051.483640412935,30,1,0
63,75605.66292709451,750,39748.50981463894,25,1,0
45,101811.42021268666,322,43609.137360557266,31,1,0
66,148600.72890909112,666,63473.64795062197,20,1,0
35,92437.53061660254,538,41318.71606125739,16,1,1
49,53837.09697368609,733,10606.56512584416,28,0,0
70,117354.724188514,426,94795.5698199018,28,0,1
20,60560.644061779036,840,42191.82908222988,21,1,0
19,195371.760082268,497,34924.69899449019,18,1,1
50,90261.18452215174,781,45225.49029322647,13,0,1
59,183739.6948896409,478,22442.97253076332,38,1,1
36,60599.719388652375,822,10921.946782196439,22,1,1
34,54057.62095503976,736,15709.269431777395,40,0,0
61,131042.20322715273,613,17498.827873352402,1,1,1
50,160288.23409459772,318,20569.670383373617,31,0,0
29,122017.62149342764,459,42576.06101039304,37,0,0
66,61363.22304894669,421,62766.0276353712,32,0,0
73,26820.98531911929,371,63259.89596464652,6,1,0
80,131291.98781438093,354,1009.659386630759,33,1,0
20,43586.70056579869,759,92174.80902294158,3,1,0
60,81771.74966581962,468,82461.87087269984,22,1,0
66,141641.25566082168,448,96429.86590416795,19,0,0
72,37644.21930492774,325,36638.648128289096,21,1,1
43,42905.26636111204,547,66815.1283922503,28,1,0
52,31099.917315332743,526,17634.054176353613,40,1,1
25,199294.24320322878,783,81886.26969481327,36,0,1
69,89673.81834828462,309,16975.40457248252,2,0,1
53,183043.1301922342,394,33272.58437996721,21,0,0
70,72845.41491637078,420,49592.65073875135,19,0,0
71,155576.46172528923,425,59858.63521642229,24,1,1
24,59431.9909362282,848,56403.669404386426,33,0,0
63,109698.44773668505,368,11107.505159289729,28,0,1
63,168430.83307324033,596,42745.92428352125,9,1,1
53,166940.19180111488,800,92368.01715637643,38,0,0
33,162970.5291252814,344,87364.48424743331,36,0,0
41,168272.1943469395,681,59487.56880220934,39,1,0
78,58065.010635058265,326,57660.13296990654,19,0,1
71,106798.92906086956,796,12055.843082283689,37,1,0
79,107276.86542748855,435,20825.685778720035,22,0,0
18,180290.44772262426,348,26011.33451780551,10,1,1
66,73440.5292918972,806,49331.37712385676,7,1,0
42,187669.26081002867,420,73404.24876147616,28,1,0
27,101143.23253509782,516,46611.81020482156,35,0,0
71,140561.66057193538,825,13480.043141902377,24,1,0
33,68398.96021028019,342,44495.53882412667,38,1,0
33,93853.65922963532,395,17100.69212113995,33,0,1
75,147764.16777244527,326,75363.58781759556,31,1,1
25,112294.48553318168,541,17483.585180053324,40,1,0
46,187527.4421039001,786,48770.864964901215,22,1,0
56,152682.49386154595,539,69647.94666344821,20,1,0
45,121592.52659190798,603,23591.60833057565,18,0,0
23,179600.55619739747,366,8526.980656095317,24,1,1
33,139800.14998197398,580,56766.64813140012,22,1,1
37,136517.68521567783,491,6366.063686934859,18,1,0
33,64346.83996657291,418,59189.095653848635,4,0,0
24,91074.25379507797,451,75596.35522103394,18,0,0
58,142994.65746872386,691,33602.28317555835,34,1,0
31,180522.5080669684,530,49346.59149898852,11,1,1
60,76798.54525608473,650,92947.4219842697,38,0,1
43,58787.411949737245,828,47639.77755337969,24,1,0
43,126865.27618685404,470,99658.8520779455,4,0,0
31,32095.477658488362,431,16543.238724409617,11,1,0
24,148617.50626100093,656,71184.45634584563,26,0,0
50,146564.93779174655,341,65609.24122152815,3,1,1
43,83893.88557750791,604,87358.17653910638,18,1,0
74,180681.9776020823,305,10151.877987063532,23,0,1
62,110392.60547704295,628,28740.452558679855,27,1,0
37,136237.69112472865,469,14085.74335027319,32,0,0
80,57724.12674890081,637,93376.41710492023,34,1,0
20,95121.26032880001,368,43236.89713988046,15,1,0
69,175235.15724855827,838,91096.51870797185,11,0,0
21,58329.1185738217,806,30146.292441523445,15,0,0
78,90303.38796664438,785,13510.442034803536,10,0,0
43,77253.77799706339,742,30357.190025615622,27,1,0
28,47199.83327566042,350,60120.26157347685,22,1,0
19,72149.2252629564,448,84678.0265866745,16,1,0
31,61899.01104353901,391,39153.67862927469,18,1,0
61,186246.85348303893,667,91566.05726609494,10,1,0
47,153394.18481770327,375,25178.973908114942,3,1,1
66,76898.28472090838,385,69660.52804307292,9,0,0
29,157401.02958368775,526,73835.62169774495,18,1,1
43,23985.191546096852,662,28122.329013730985,35,0,0
61,114774.44793880518,323,3670.0179517522165,38,1,1
50,65060.22147224116,327,37158.49686302479,40,0,0
30,40577.97292553255,420,5474.418583307472,21,0,1
31,179076.53510092795,789,90174.6237648156,1,1,0
41,55881.29616726306,644,95399.00103047173,32,0,0
79,168030.39673033083,330,73802.61167865405,39,1,0
51,94380.08194851883,526,72941.77394606954,26,0,1
61,22572.338607326063,549,24848.374271761328,18,0,1
43,151855.90927418455,349,8318.63207925038,3,0,0
38,127344.75647948623,688,80408.35895023074,18,0,0
45,81950.93897020747,587,56357.03122378339,24,0,0
65,70678.26810672741,774,68481.12554793032,5,0,1
53,33264.42542667825,305,78184.46574053678,12,0,1
57,189456.607070349,711,41533.992626274616,21,1,0
19,108917.27924457542,623,15310.112407853452,3,1,0
59,35394.41316369944,698,79708.64313692665,1,1,0
26,176362.3491940047,581,45922.798283612334,2,1,0
40,70189.971107207,490,82865.49885473732,29,0,0
32,56648.48883223787,799,44332.215529241264,3,0,0
30,70568.73890159937,733,22484.6244372733,28,1,0
40,121622.86254928003,362,17929.49664872445,32,1,0
34,33330.16720946657,752,74648.25389935762,12,0,1
79,106716.24364208175,792,57914.023156605675,38,1,0
65,181233.82012237626,741,41055.68714600396,31,0,0
77,53870.887252302295,606,49719.55886294187,27,1,0
19,79613.97898740388,425,55414.22192336745,36,0,0
37,91301.9537092975,564,24702.227740753806,27,1,0
37,125519.72807490414,306,38438.392390071225,26,1,0
76,185465.76437473606,712,29948.73504586377,24,1,0
63,91017.05748363658,505,39453.9608278171,29,0,1
20,32447.511321997452,478,50555.65913827258,5,1,1
72,82631.15505757864,767,18162.396366382225,29,1,0
29,54215.37426797206,795,39957.991202239915,8,0,0
57,137319.40618743858,742,39163.949887385425,5,0,0
19,25267.179650119793,527,29314.37786738401,28,1,1
53,72547.39479315322,445,99851.13615544276,22,0,1
31,118131.23130187158,595,8289.123390434846,5,0,0
33,69920.15708891978,540,64652.16278928784,21,0,1
36,119179.15100214575,586,18269.422047107128,1,1,0
51,40648.217993692975,325,84112.87493923305,30,0,1
61,189704.98783813204,751,91505.45706492079,5,1,0
78,72363.2253193796,405,40746.32027828693,4,0,0
63,186140.15109017902,539,82524.36649265025,19,1,0
23,78650.37911074617,717,25741.035485655982,11,0,1
30,160731.2344111378,631,14866.782225596895,37,0,0
53,64313.72434302553,341,32271.948373858486,37,1,0
39,140558.40243012822,334,34825.727375213675,7,1,0
35,78268.91848809809,646,40338.39693377232,32,1,0
29,111648.64325773859,683,37922.93525382406,38,1,0
69,141286.54623746252,812,41703.30083219989,39,1,0
76,125998.85093653291,587,71293.30321470786,30,1,1
71,123730.50679106497,332,25312.433153707785,2,1,1
47,31822.55041837111,394,2838.983980747047,18,1,0
70,64833.82979088653,504,49478.37458674589,7,0,0
68,122931.07217417749,329,45380.833176281536,29,1,0
57,23297.097298830507,565,6946.4339944996145,30,1,1
24,65115.96592087634,322,14246.338748639959,28,1,1
49,61253.34309761541,338,51482.16857380449,5,0,0
65,64974.099828950195,472,24240.32524193835,1,1,0
36,116409.70992199767,712,87882.23112000326,22,0,0
23,124752.86372345463,713,18155.95615949002,29,0,0
37,183619.63898710604,508,2992.1405530031097,37,0,1
44,89485.58882471945,321,45308.81316971497,38,0,0
70,186784.20508576266,304,98630.14795021729,8,0,0
60,137351.78209715063,513,63753.380104341166,6,0,0
54,184278.87126210003,438,36048.94240493052,14,0,0
